stock_i_symbol	stock_i_name	stock_j_symbol	stock_j_name	correlation
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	WATA.N0000	WATAWALA  PLANTATIONS  PLC	0.20145232181223294
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	WIND.N0000	WINDFORCE PLC	0.28993407146418754
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	YORK.N0000	YORK ARCADE HOLDINGS PLC	0.1406904172169188
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	AFSL.N0000	ABANS FINANCE PLC	-0.016233075679385856
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	CHL.N0000	CEYLON HOSPITALS PLC	0.110292755511894
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	HOPL.N0000	HORANA PLANTATIONS PLC	0.18262031599673897
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	HUNT.N0000	HUNTER & COMPANY PLC	0.06869946575130181
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	KFP.N0000	KEELLS FOOD PRODUCTS PLC	0.059953663878932334
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	MAL.N0000	MALWATTE VALLEY PLANTATION PLC	0.04194168376053408
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	MFL.N0000	MULTI FINANCE  PLC	0.036695110558448554
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	ONAL.N0000	ON'ALLY HOLDINGS PLC	0.02840295550747594
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	HPWR.N0000	RESUS ENERGY PLC	0.07783729979759146
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	SELI.N0000	SELINSING PLC	0.07275845075025637
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	SIGV.N0000	SIGIRIYA VILLAGE HOTELS PLC	0.018373634775609337
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	TRAN.N0000	TRANS ASIA HOTELS PLC	-0.0037658220790086254
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	UCAR.N0000	UNION CHEMICALS LANKA PLC	-0.030297916242623697
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	LPRT.N0000	LAKE HOUSE PRINTERS & PUBLISHERS PLC	0.14917722195805863
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	BREW.N0000	CEYLON BEVERAGE HOLDINGS PLC	-0.025666573752405594
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	PEG.N0000	PEGASUS HOTELS OF CEYLON PLC	-0.0028327338110422933
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	CHL.X0000	CEYLON HOSPITALS PLC	0.0009803631421460863
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	NTB.X0000	NATIONS TRUST BANK PLC	0.08929432552746192
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	LHL.N0000	THE  LIGHTHOUSE  HOTEL  PLC	0.0464209168565291
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	JAT.N0000	JAT HOLDINGS PLC	0.18087836946212418
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	TESS.N0000	TESS AGRO PLC	0.12905158195230282
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	TESS.X0000	TESS AGRO PLC	-0.005517431131795686
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	EML.N0000	E M L CONSULTANTS PLC	0.016567322526383262
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	PACK.N0000	Ex-pack Corrugated Cartons PLC	0.09451701403609465
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	LCBF.N0000	LANKA CREDIT AND BUSINESS FINANCE PLC	0.19683578662464124
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	CALT.N0000	CAPITAL ALLIANCE PLC	0.22107720118127117
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	COOP.N0000	Co-operative Insurance Company PLC	0.24347692592075612
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	EXT.N0000	EXTERMINATORS PLC	0.1267887017033102
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	HELA.N0000	HELA APPAREL HOLDINGS PLC	0.2609041666687894
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	HBS.N0000	hSenid Business Solutions PLC	0.2736562281538335
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	KPHL.N0000	KAPRUKA HOLDINGS PLC	0.057863725659270004
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	LGIL.N0000	LOLC GENERAL INSURANCE PLC	0.2878262273745617
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	MDL.N0000	MYLAND DEVELOPMENTS PLC	0.0677143281580468
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	SDF.N0000	SARVODAYA DEVELOPMENT FINANCE PLC	0.07101908184857089
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	FCT.N0000	First Capital Treasuries PLC	0.0766263748528774
ASCO.N0000	LANKA REALTY INVESTMENTS PLC	LUMX.N0000	LUMINEX PLC	-0.037498550376812836
TILE.N0000	LANKA TILES PLC	LVEN.N0000	LANKA VENTURES PLC	0.23973816054903568
TILE.N0000	LANKA TILES PLC	LWL.N0000	LANKA WALLTILE PLC	0.8207785271994785
TILE.N0000	LANKA TILES PLC	LCEY.N0000	LANKEM CEYLON PLC	0.13559935483824906
TILE.N0000	LANKA TILES PLC	LDEV.N0000	LANKEM DEVELOPMENTS PLC	0.26405667933196764
TILE.N0000	LANKA TILES PLC	LGL.N0000	LAUGFS GAS PLC	0.10387692553818893
TILE.N0000	LANKA TILES PLC	LGL.X0000	LAUGFS GAS PLC	-0.06999826581350004
TILE.N0000	LANKA TILES PLC	LPL.X0000	LAUGFS POWER PLC	0.03655934338157963
TILE.N0000	LANKA TILES PLC	LPL.N0000	LAUGFS POWER PLC	0.09296787866076063
TILE.N0000	LANKA TILES PLC	LITE.N0000	LAXAPANA BATTERIES PLC	0.14576745126683363
TILE.N0000	LANKA TILES PLC	SHAW.N0000	LEE HEDGES PLC	0.17413087994826487
TILE.N0000	LANKA TILES PLC	LION.N0000	LION BREWERY (CEYLON) PLC	0.026436975355006578
TILE.N0000	LANKA TILES PLC	NIFL.N0000	L O L C DEVELOPMENT FINANCE PLC	0.06797060849016784
TILE.N0000	LANKA TILES PLC	LOFC.N0000	LOLC FINANCE PLC	0.36983081327114936
TILE.N0000	LANKA TILES PLC	LOLC.N0000	L O L C HOLDINGS PLC	0.3492196851205311
TILE.N0000	LANKA TILES PLC	HPFL.N0000	LOTUS HYDRO POWER PLC	0.1326909322979719
TILE.N0000	LANKA TILES PLC	LVEF.N0000	L V L ENERGY FUND PLC	0.16543753512269688
TILE.N0000	LANKA TILES PLC	MEL.N0000	MACKWOODS ENERGY PLC	0.1505857130825071
TILE.N0000	LANKA TILES PLC	MADU.N0000	MADULSIMA  PLANTATIONS  PLC	0.27380828779428346
TILE.N0000	LANKA TILES PLC	MCPL.N0000	MAHAWELI COCONUT PLANTATIONS PLC	-0.00400779871613306
TILE.N0000	LANKA TILES PLC	MRH.N0000	MAHAWELI REACH HOTELS PLC	0.07825003453521068
TILE.N0000	LANKA TILES PLC	MAL.X0000	MALWATTE VALLEY PLANTATION PLC	0.05425832484258836
TILE.N0000	LANKA TILES PLC	MARA.N0000	MARAWILA  RESORTS  PLC	0.18010941567147842
TILE.N0000	LANKA TILES PLC	MASK.N0000	MASKELIYA PLANTATIONS PLC	0.0927756026923946
TILE.N0000	LANKA TILES PLC	MELS.N0000	MELSTACORP PLC	0.47019674640077813
TILE.N0000	LANKA TILES PLC	MSL.N0000	MERCANTILE SHIPPING COMPANY PLC	0.053984669918997356
TILE.N0000	LANKA TILES PLC	MBSL.N0000	MERCHANT BANK OF SRI LANKA & FINANCE PLC	0.25499836411092786
TILE.N0000	LANKA TILES PLC	MHDL.N0000	MILLENNIUM HOUSING DEVELOPERS PLC	0.2049456871539271
TILE.N0000	LANKA TILES PLC	MULL.N0000	MULLER & PHIPPS (CEYLON) PLC	0.16172434992218754
TILE.N0000	LANKA TILES PLC	NAMU.N0000	NAMUNUKULA PLANTATIONS PLC	0.22534443640790494
TILE.N0000	LANKA TILES PLC	CSF.N0000	NATION LANKA FINANCE PLC	0.058756061278005645
TILE.N0000	LANKA TILES PLC	NDB.N0000	NATIONAL DEVELOPMENT BANK PLC	0.12316764115753714
TILE.N0000	LANKA TILES PLC	NTB.N0000	NATIONS TRUST BANK PLC	0.0841961977949454
TILE.N0000	LANKA TILES PLC	NHL.N0000	NAWALOKA HOSPITALS PLC	0.11023182142245529
TILE.N0000	LANKA TILES PLC	NEST.N0000	NESTLE LANKA PLC	0.06416117932691504
TILE.N0000	LANKA TILES PLC	ODEL.N0000	ODEL PLC	-0.03505079743694079
TILE.N0000	LANKA TILES PLC	BFN.N0000	ORIENT FINANCE PLC	0.13025549554366264
TILE.N0000	LANKA TILES PLC	OSEA.N0000	OVERSEAS REALTY (CEYLON) PLC	0.31798547699749863
TILE.N0000	LANKA TILES PLC	PALM.N0000	PALM GARDEN HOTELS PLC	0.12163547456110436
TILE.N0000	LANKA TILES PLC	PABC.N0000	PAN ASIA BANKING CORPORATION PLC	0.11808816082263954
TILE.N0000	LANKA TILES PLC	PAP.N0000	PANASIAN POWER PLC	0.24732801276463387
TILE.N0000	LANKA TILES PLC	PINS.N0000	PEOPLE'S INSURANCE PLC	0.39451971082079906
TILE.N0000	LANKA TILES PLC	PLC.N0000	PEOPLE'S LEASING & FINANCE PLC	0.18024913958112476
TILE.N0000	LANKA TILES PLC	PMB.N0000	PMF FINANCE PLC	0.16324270814776062
TILE.N0000	LANKA TILES PLC	GLAS.N0000	PGP GLASS CEYLON PLC	0.4294474105779787
TILE.N0000	LANKA TILES PLC	GSF.N0000	PRIME FINANCE PLC	0.12219338807633529
TILE.N0000	LANKA TILES PLC	PLR.N0000	PRIME LANDS RESIDENCIES PLC	0.27028998954779976
TILE.N0000	LANKA TILES PLC	CARE.N0000	PRINTCARE PLC	0.4010729892340576
TILE.N0000	LANKA TILES PLC	RIL.N0000	R I L PROPERTY PLC	0.24137014860013845
TILE.N0000	LANKA TILES PLC	RGEM.N0000	RADIANT GEMS INTERNATIONAL PLC	0.18635701055038353
TILE.N0000	LANKA TILES PLC	RWSL.N0000	RAIGAM WAYAMBA SALTERNS PLC	0.12844667954028322
TILE.N0000	LANKA TILES PLC	RFL.N0000	RAMBODA FALLS PLC	-0.1256048449080186
TILE.N0000	LANKA TILES PLC	REG.N0000	REGNIS (LANKA) PLC	0.1691763006611624
TILE.N0000	LANKA TILES PLC	RAL.N0000	RENUKA AGRI FOODS PLC	0.37373353111959867
TILE.N0000	LANKA TILES PLC	KZOO.N0000	SHAW WALLACE INVESTMENTS PLC	0.21404793133869884
TILE.N0000	LANKA TILES PLC	RENU.N0000	RENUKA CITY HOTELS PLC.	0.00225251449189112
TILE.N0000	LANKA TILES PLC	COCO.N0000	RENUKA FOODS PLC	0.17367641057944347
TILE.N0000	LANKA TILES PLC	COCO.X0000	RENUKA FOODS PLC	0.2557693122745349
TILE.N0000	LANKA TILES PLC	RHL.N0000	RENUKA HOLDINGS PLC	0.28237396214441784
TILE.N0000	LANKA TILES PLC	RHL.X0000	RENUKA HOLDINGS PLC	0.2470739650430732
TILE.N0000	LANKA TILES PLC	RCH.N0000	RENUKA HOTELS PLC	-0.01492598136944937
TILE.N0000	LANKA TILES PLC	RICH.N0000	RICHARD PIERIS AND COMPANY PLC	0.3363989886173531
TILE.N0000	LANKA TILES PLC	REXP.N0000	RICHARD PIERIS EXPORTS PLC	0.37057782014732643
TILE.N0000	LANKA TILES PLC	RCL.N0000	ROYAL CERAMICS LANKA PLC	0.7821579023841305
TILE.N0000	LANKA TILES PLC	RPBH.N0000	ROYAL PALMS BEACH HOTELS PLC	0.08943687758602158
TILE.N0000	LANKA TILES PLC	SAMP.N0000	SAMPATH BANK PLC	0.26247932653778266
TILE.N0000	LANKA TILES PLC	SIL.N0000	SAMSON INTERNATIONAL PLC	0.09283721948087606
TILE.N0000	LANKA TILES PLC	SDB.N0000	SANASA DEVELOPMENT BANK PLC	-0.0014152842984334316
TILE.N0000	LANKA TILES PLC	SMOT.N0000	SATHOSA MOTORS PLC	0.06002044322687405
TILE.N0000	LANKA TILES PLC	IDL.N0000	SERENDIB ENGINEERING GROUP PLC	0.11495069514865454
TILE.N0000	LANKA TILES PLC	SHOT.N0000	SERENDIB HOTELS PLC	0.08950448235731476
TILE.N0000	LANKA TILES PLC	SHOT.X0000	SERENDIB HOTELS PLC	0.0592665951782084
TILE.N0000	LANKA TILES PLC	SLND.N0000	SERENDIB LAND PLC	0.18375347490847094
TILE.N0000	LANKA TILES PLC	SEYB.X0000	SEYLAN BANK PLC	0.038543685857206016
TILE.N0000	LANKA TILES PLC	SEYB.N0000	SEYLAN BANK PLC	0.07338754908601249
TILE.N0000	LANKA TILES PLC	CSD.N0000	SEYLAN DEVELOPMENTS PLC	0.15381927661630712
TILE.N0000	LANKA TILES PLC	SIRA.N0000	SIERRA CABLES PLC	0.3773383541445929
TILE.N0000	LANKA TILES PLC	SINS.N0000	SINGER (SRI LANKA) PLC	0.31581453066265386
TILE.N0000	LANKA TILES PLC	SFIN.N0000	SINGER FINANCE LANKA PLC	0.07186682369966807
TILE.N0000	LANKA TILES PLC	SINI.N0000	SINGER INDUSTRIES (CEYLON) PLC	-0.0353201182904133
TILE.N0000	LANKA TILES PLC	SINH.N0000	SINGHE HOSPITALS PLC	0.10123853571567368
TILE.N0000	LANKA TILES PLC	SFL.P0000	SINHAPUTHRA FINANCE PLC	0.015028849546059216
TILE.N0000	LANKA TILES PLC	SFL.N0000	SINHAPUTHRA FINANCE PLC	-0.020123820921469682
TILE.N0000	LANKA TILES PLC	SEMB.N0000	SMB FINANCE PLC	0.2707023007023784
TILE.N0000	LANKA TILES PLC	SEMB.X0000	SMB FINANCE PLC	0.08590640130761763
TILE.N0000	LANKA TILES PLC	SCAP.N0000	SOFTLOGIC CAPITAL PLC	0.42648204644214804
TILE.N0000	LANKA TILES PLC	CRL.N0000	SOFTLOGIC FINANCE PLC	0.1658381649181586
TILE.N0000	LANKA TILES PLC	SHL.N0000	SOFTLOGIC HOLDINGS PLC	0.48812948406224155
TILE.N0000	LANKA TILES PLC	AAIC.N0000	SOFTLOGIC LIFE INSURANCE PLC	0.4744324913486573
TILE.N0000	LANKA TILES PLC	SLTL.N0000	SRI LANKA TELECOM PLC	0.20583644286661848
TILE.N0000	LANKA TILES PLC	SUN.N0000	SUNSHINE HOLDINGS PLC	0.46237647803614174
TILE.N0000	LANKA TILES PLC	PARQ.N0000	SWISSTEK (CEYLON) PLC	0.5329294727807169
TILE.N0000	LANKA TILES PLC	TAJ.N0000	TAL LANKA HOTELS PLC	0.1373283732274161
TILE.N0000	LANKA TILES PLC	TPL.N0000	TALAWAKELLE TEA ESTATES PLC	0.17215226667158304
TILE.N0000	LANKA TILES PLC	TANG.N0000	TANGERINE BEACH HOTELS PLC	0.20834831341042678
TILE.N0000	LANKA TILES PLC	TSML.N0000	TEA SMALLHOLDER FACTORIES PLC	0.15842404094988902
TILE.N0000	LANKA TILES PLC	TJL.N0000	TEEJAY LANKA PLC	0.08243264593638962
TILE.N0000	LANKA TILES PLC	AUTO.N0000	THE AUTODROME PLC	0.026762019191954443
TILE.N0000	LANKA TILES PLC	CFLB.N0000	THE COLOMBO FORT LAND AND BUILDING PLC	0.3204578405445811
TILE.N0000	LANKA TILES PLC	RHTL.N0000	THE FORTRESS RESORTS PLC	0.06094097947112972
TILE.N0000	LANKA TILES PLC	KHC.N0000	THE KANDY HOTELS COMPANY (1938) PLC	0.08253636138365464
TILE.N0000	LANKA TILES PLC	SERV.N0000	THE KINGSBURY PLC	0.22176870774720545
TILE.N0000	LANKA TILES PLC	LHCL.N0000	THE LANKA HOSPITALS CORPORATION PLC	0.20362197362605283
TILE.N0000	LANKA TILES PLC	NEH.N0000	THE NUWARA ELIYA HOTELS COMPANY PLC	-0.02266741683416757
TILE.N0000	LANKA TILES PLC	TAFL.N0000	THREE ACRE FARMS PLC	0.1854222060965987
TILE.N0000	LANKA TILES PLC	TKYO.X0000	TOKYO CEMENT COMPANY (LANKA) PLC	0.416804470437237
TILE.N0000	LANKA TILES PLC	TKYO.N0000	TOKYO CEMENT COMPANY (LANKA) PLC	0.32659222612215133
TILE.N0000	LANKA TILES PLC	UDPL.N0000	UDAPUSSELLAWA  PLANTATIONS PLC	0.28099246476694506
TILE.N0000	LANKA TILES PLC	UAL.N0000	UNION ASSURANCE PLC	0.39153479447202316
TILE.N0000	LANKA TILES PLC	UBC.N0000	UNION BANK OF COLOMBO PLC	0.3393809799195355
TILE.N0000	LANKA TILES PLC	ALUF.N0000	UNISYST ENGINEERING PLC	0.24638020110021067
TILE.N0000	LANKA TILES PLC	UML.N0000	UNITED MOTORS LANKA PLC	0.05590569417832399
TILE.N0000	LANKA TILES PLC	VFIN.N0000	VALLIBEL FINANCE PLC	0.49146848516399405
TILE.N0000	LANKA TILES PLC	VONE.N0000	VALLIBEL ONE PLC	0.6883648827057892
TILE.N0000	LANKA TILES PLC	VPEL.N0000	VALLIBEL POWER ERATHNA PLC	0.2520970004170175
TILE.N0000	LANKA TILES PLC	VLL.X0000	VIDULLANKA PLC	0.17218636183442923
TILE.N0000	LANKA TILES PLC	VLL.N0000	VIDULLANKA PLC	0.020629580282271513
TILE.N0000	LANKA TILES PLC	CITW.N0000	WASKADUWA BEACH RESORT PLC	0.2335109945779277
TILE.N0000	LANKA TILES PLC	WATA.N0000	WATAWALA  PLANTATIONS  PLC	0.3542919848059437
TILE.N0000	LANKA TILES PLC	WIND.N0000	WINDFORCE PLC	0.3679725022990665
TILE.N0000	LANKA TILES PLC	YORK.N0000	YORK ARCADE HOLDINGS PLC	0.22213664428884114
TILE.N0000	LANKA TILES PLC	AFSL.N0000	ABANS FINANCE PLC	-0.07913620154885499
TILE.N0000	LANKA TILES PLC	CHL.N0000	CEYLON HOSPITALS PLC	0.07996257165484257
TILE.N0000	LANKA TILES PLC	HOPL.N0000	HORANA PLANTATIONS PLC	0.20177095658748642
TILE.N0000	LANKA TILES PLC	HUNT.N0000	HUNTER & COMPANY PLC	0.21818584635572155
TILE.N0000	LANKA TILES PLC	KFP.N0000	KEELLS FOOD PRODUCTS PLC	0.010444469512411597
TILE.N0000	LANKA TILES PLC	MAL.N0000	MALWATTE VALLEY PLANTATION PLC	-0.051885256598893204
TILE.N0000	LANKA TILES PLC	MFL.N0000	MULTI FINANCE  PLC	0.09536480394457743
TILE.N0000	LANKA TILES PLC	ONAL.N0000	ON'ALLY HOLDINGS PLC	0.059554854922668946
TILE.N0000	LANKA TILES PLC	HPWR.N0000	RESUS ENERGY PLC	0.22556606614418523
TILE.N0000	LANKA TILES PLC	SELI.N0000	SELINSING PLC	-0.018753344762756648
TILE.N0000	LANKA TILES PLC	SIGV.N0000	SIGIRIYA VILLAGE HOTELS PLC	0.05859428943778701
TILE.N0000	LANKA TILES PLC	TRAN.N0000	TRANS ASIA HOTELS PLC	0.08993127746872923
TILE.N0000	LANKA TILES PLC	UCAR.N0000	UNION CHEMICALS LANKA PLC	0.0930060444197071
TILE.N0000	LANKA TILES PLC	LPRT.N0000	LAKE HOUSE PRINTERS & PUBLISHERS PLC	0.1612209326554855
TILE.N0000	LANKA TILES PLC	BREW.N0000	CEYLON BEVERAGE HOLDINGS PLC	-0.06466884170861321
TILE.N0000	LANKA TILES PLC	PEG.N0000	PEGASUS HOTELS OF CEYLON PLC	-0.1330730408155126
TILE.N0000	LANKA TILES PLC	CHL.X0000	CEYLON HOSPITALS PLC	0.0800234570191908
TILE.N0000	LANKA TILES PLC	NTB.X0000	NATIONS TRUST BANK PLC	0.1131911953064306
TILE.N0000	LANKA TILES PLC	LHL.N0000	THE  LIGHTHOUSE  HOTEL  PLC	0.049853138882361606
TILE.N0000	LANKA TILES PLC	JAT.N0000	JAT HOLDINGS PLC	0.4813605900568324
TILE.N0000	LANKA TILES PLC	TESS.N0000	TESS AGRO PLC	0.2838676554182056
TILE.N0000	LANKA TILES PLC	TESS.X0000	TESS AGRO PLC	-0.03648550860943995
TILE.N0000	LANKA TILES PLC	EML.N0000	E M L CONSULTANTS PLC	0.06751349916571822
TILE.N0000	LANKA TILES PLC	PACK.N0000	Ex-pack Corrugated Cartons PLC	0.18230676517978
TILE.N0000	LANKA TILES PLC	LCBF.N0000	LANKA CREDIT AND BUSINESS FINANCE PLC	0.18072956146684993
TILE.N0000	LANKA TILES PLC	CALT.N0000	CAPITAL ALLIANCE PLC	0.3099661365394608
TILE.N0000	LANKA TILES PLC	COOP.N0000	Co-operative Insurance Company PLC	0.37129548114733374
TILE.N0000	LANKA TILES PLC	EXT.N0000	EXTERMINATORS PLC	0.26725344915689153
TILE.N0000	LANKA TILES PLC	HELA.N0000	HELA APPAREL HOLDINGS PLC	0.4592848780221943
TILE.N0000	LANKA TILES PLC	HBS.N0000	hSenid Business Solutions PLC	0.44371052258066984
TILE.N0000	LANKA TILES PLC	KPHL.N0000	KAPRUKA HOLDINGS PLC	0.2116431094442751
TILE.N0000	LANKA TILES PLC	LGIL.N0000	LOLC GENERAL INSURANCE PLC	0.429264243845355
TILE.N0000	LANKA TILES PLC	MDL.N0000	MYLAND DEVELOPMENTS PLC	0.11669260811836517
TILE.N0000	LANKA TILES PLC	SDF.N0000	SARVODAYA DEVELOPMENT FINANCE PLC	0.37450032618612744
TILE.N0000	LANKA TILES PLC	FCT.N0000	First Capital Treasuries PLC	0.20239624163406578
TILE.N0000	LANKA TILES PLC	LUMX.N0000	LUMINEX PLC	-0.005031808042596364
LVEN.N0000	LANKA VENTURES PLC	LWL.N0000	LANKA WALLTILE PLC	0.15051110434987874
LVEN.N0000	LANKA VENTURES PLC	LCEY.N0000	LANKEM CEYLON PLC	0.11546094776735806
LVEN.N0000	LANKA VENTURES PLC	LDEV.N0000	LANKEM DEVELOPMENTS PLC	0.1618665514376191
LVEN.N0000	LANKA VENTURES PLC	LGL.N0000	LAUGFS GAS PLC	0.12879782279129878
LVEN.N0000	LANKA VENTURES PLC	LGL.X0000	LAUGFS GAS PLC	0.0671589711276735
LVEN.N0000	LANKA VENTURES PLC	LPL.X0000	LAUGFS POWER PLC	0.06361418533189843
LVEN.N0000	LANKA VENTURES PLC	LPL.N0000	LAUGFS POWER PLC	0.10902259427939096
LVEN.N0000	LANKA VENTURES PLC	LITE.N0000	LAXAPANA BATTERIES PLC	0.019009970280370186
LVEN.N0000	LANKA VENTURES PLC	SHAW.N0000	LEE HEDGES PLC	0.023630000260221495
LVEN.N0000	LANKA VENTURES PLC	LION.N0000	LION BREWERY (CEYLON) PLC	0.010408162423787302
LVEN.N0000	LANKA VENTURES PLC	NIFL.N0000	L O L C DEVELOPMENT FINANCE PLC	0.06339209638815979
LVEN.N0000	LANKA VENTURES PLC	LOFC.N0000	LOLC FINANCE PLC	0.15855280352176607
LVEN.N0000	LANKA VENTURES PLC	LOLC.N0000	L O L C HOLDINGS PLC	0.04638076233556709
LVEN.N0000	LANKA VENTURES PLC	HPFL.N0000	LOTUS HYDRO POWER PLC	0.028487445951859477
LVEN.N0000	LANKA VENTURES PLC	LVEF.N0000	L V L ENERGY FUND PLC	0.02578412850835143
LVEN.N0000	LANKA VENTURES PLC	MEL.N0000	MACKWOODS ENERGY PLC	0.08453137364880346
LVEN.N0000	LANKA VENTURES PLC	MADU.N0000	MADULSIMA  PLANTATIONS  PLC	0.1984731979734655
LVEN.N0000	LANKA VENTURES PLC	MCPL.N0000	MAHAWELI COCONUT PLANTATIONS PLC	0.11876135035201048
LVEN.N0000	LANKA VENTURES PLC	MRH.N0000	MAHAWELI REACH HOTELS PLC	0.088492768922825
LVEN.N0000	LANKA VENTURES PLC	MAL.X0000	MALWATTE VALLEY PLANTATION PLC	0.052575757800660566
LVEN.N0000	LANKA VENTURES PLC	MARA.N0000	MARAWILA  RESORTS  PLC	0.11591546366118978
LVEN.N0000	LANKA VENTURES PLC	MASK.N0000	MASKELIYA PLANTATIONS PLC	0.046033619165801516
LVEN.N0000	LANKA VENTURES PLC	MELS.N0000	MELSTACORP PLC	0.18907720344148832
LVEN.N0000	LANKA VENTURES PLC	MSL.N0000	MERCANTILE SHIPPING COMPANY PLC	0.10412362560369046
LVEN.N0000	LANKA VENTURES PLC	MBSL.N0000	MERCHANT BANK OF SRI LANKA & FINANCE PLC	-0.0019689156134855344
LVEN.N0000	LANKA VENTURES PLC	MHDL.N0000	MILLENNIUM HOUSING DEVELOPERS PLC	0.10519727727434237
LVEN.N0000	LANKA VENTURES PLC	MULL.N0000	MULLER & PHIPPS (CEYLON) PLC	0.10765636956384803
LVEN.N0000	LANKA VENTURES PLC	NAMU.N0000	NAMUNUKULA PLANTATIONS PLC	0.026498907861817543
LVEN.N0000	LANKA VENTURES PLC	CSF.N0000	NATION LANKA FINANCE PLC	0.06398039122450935
LVEN.N0000	LANKA VENTURES PLC	NDB.N0000	NATIONAL DEVELOPMENT BANK PLC	0.09478753906550871
LVEN.N0000	LANKA VENTURES PLC	NTB.N0000	NATIONS TRUST BANK PLC	0.034210489124581425
LVEN.N0000	LANKA VENTURES PLC	NHL.N0000	NAWALOKA HOSPITALS PLC	-0.03511184100064049
LVEN.N0000	LANKA VENTURES PLC	NEST.N0000	NESTLE LANKA PLC	0.025018833479897033
LVEN.N0000	LANKA VENTURES PLC	ODEL.N0000	ODEL PLC	0.0647851298545997
LVEN.N0000	LANKA VENTURES PLC	BFN.N0000	ORIENT FINANCE PLC	-0.06109771831852529
LVEN.N0000	LANKA VENTURES PLC	OSEA.N0000	OVERSEAS REALTY (CEYLON) PLC	0.15091819983099838
LVEN.N0000	LANKA VENTURES PLC	PALM.N0000	PALM GARDEN HOTELS PLC	0.07026286890208287
LVEN.N0000	LANKA VENTURES PLC	PABC.N0000	PAN ASIA BANKING CORPORATION PLC	0.06624836210436341
LVEN.N0000	LANKA VENTURES PLC	PAP.N0000	PANASIAN POWER PLC	0.18376475487225757
LVEN.N0000	LANKA VENTURES PLC	PINS.N0000	PEOPLE'S INSURANCE PLC	0.17757339980521752
LVEN.N0000	LANKA VENTURES PLC	PLC.N0000	PEOPLE'S LEASING & FINANCE PLC	0.05187211977910113
LVEN.N0000	LANKA VENTURES PLC	PMB.N0000	PMF FINANCE PLC	0.12944164875179978
LVEN.N0000	LANKA VENTURES PLC	GLAS.N0000	PGP GLASS CEYLON PLC	0.2043496811269625
LVEN.N0000	LANKA VENTURES PLC	PLR.N0000	PRIME LANDS RESIDENCIES PLC	0.109655968478629
LVEN.N0000	LANKA VENTURES PLC	CARE.N0000	PRINTCARE PLC	0.18749084621428627
LVEN.N0000	LANKA VENTURES PLC	RIL.N0000	R I L PROPERTY PLC	0.07600243708873469
LVEN.N0000	LANKA VENTURES PLC	RGEM.N0000	RADIANT GEMS INTERNATIONAL PLC	0.035565764955066276
LVEN.N0000	LANKA VENTURES PLC	RWSL.N0000	RAIGAM WAYAMBA SALTERNS PLC	0.05497750217420423
LVEN.N0000	LANKA VENTURES PLC	RFL.N0000	RAMBODA FALLS PLC	0.12241328570193295
LVEN.N0000	LANKA VENTURES PLC	REG.N0000	REGNIS (LANKA) PLC	0.0462876575312468
LVEN.N0000	LANKA VENTURES PLC	RAL.N0000	RENUKA AGRI FOODS PLC	0.22423259932253148
LVEN.N0000	LANKA VENTURES PLC	KZOO.N0000	SHAW WALLACE INVESTMENTS PLC	0.052043873794382196
LVEN.N0000	LANKA VENTURES PLC	RENU.N0000	RENUKA CITY HOTELS PLC.	-0.27523515001870497
LVEN.N0000	LANKA VENTURES PLC	COCO.N0000	RENUKA FOODS PLC	0.0462715478493845
